Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Israel,ISR,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.50745324,3.590682034,3.464981864,3.32017089,3.314817953,3.317877129,3.29828126,3.198451766,3.098162293,3.027755412,2.804762303,2.683528549,2.579163741,2.549943182,2.54125182,2.214168731,2.127617177,2.064961599,2.035359894,1.92270754,1.893622418,1.991997022,2.028250985,2.147130443
Jamaica,JAM,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.026135484,8.754833001,9.023200489,8.385567276,7.929728246,8.068464026,7.546452267,7.039907281,6.946457404,6.255834324,5.945085783,5.711201223,5.940059666,5.925363376,5.332019943,5.647882592,6.437050833,6.289516333,6.601649878,6.717990398,
Jordan,JOR,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,15.43555782,11.01774043,16.92894611,10.57220708,13.60662887,11.64221486,13.34519573,13.29501916,8.778089888,16.46043165,7.901622187,8.331695815,8.676325321,10.81005194,6.836089224,7.857952399,6.081853517,6.164974451,6.863173671,5.645440888,5.481389297,5.900268429,6.735336767,6.67054489,6.032915075,7.711351922,8.140241586,7.894083582,5.975246684,5.2261214,4.323055538,3.826867314,3.332510924,3.065368669,2.382291684,2.345836007,2.272840343,2.546152034,2.83011978,2.808625123,3.091594603,2.946032318,2.842237843,2.696642934,3.052131507,3.416266213,3.326081951,3.132373366,3.401728315
Japan,JPN,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.964755818,1.731472651,1.750899223,1.613068025,1.704186546,1.679247869,1.586389312,1.44258103,1.458508014,1.384225524,1.316515033,1.216689303,1.181368596,1.146307523,1.14294343,1.159490533,1.177928769,1.158421513,1.217299715,
Kazakhstan,KAZ,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.70777989,17.50765625,15.45252279,12.89298086,12.7881388,11.95654068,9.110731112,10.47616455,8.687818554,9.372502038,8.616010247,8.434682439,7.579146721,6.787898416,5.879093585,6.09658892,5.716511381,6.443248242,4.826025783,5.541344394,4.665509721,4.936498873
Kenya,KEN,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,38.1915599,36.81541183,40.59767788,41.54437479,39.80007177,35.28155468,37.87619875,36.50970115,34.59922843,33.78540088,33.29286623,31.37739887,35.19446864,35.46295757,35.36322965,34.15437003,37.90314138,41.95099653,36.92241142,34.59571119,32.59223737,32.49981199,33.36459631,34.21953403,33.97064135,32.59379147,33.04248714,31.54722807,29.89012658,30.1853349,29.5185789,28.14057919,28.73904781,31.52343009,33.32094939,31.13312868,30.7391782,30.9053427,31.23148551,32.38384385,32.36397421,31.33007599,29.13061411,29.0290549,28.04234626,27.19868287,26.75702888,25.01120041,25.84179025,27.17260504,25.11130142,28.47890245,29.87638126,
Kyrgyz Republic,KGZ,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.83183183,33.60655738,33.53643909,36.97773245,39.04802199,41.00977262,40.88144549,43.90206406,49.74640259,44.61260364,39.53307842,37.6788422,36.74896846,37.29128665,37.68295945,37.06427879,33.27358723,31.94579994,32.76990224,31.07579524,27.03691275,21.08163228,19.44481662,18.62456593,19.72832892,
Cambodia,KHM,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.52038361,47.68634464,49.62098147,46.59102454,46.33745057,46.3366343,43.33699702,37.8411808,36.16655283,32.87078238,33.59821564,31.1582804,32.40133014,31.65481963,31.88137487,34.85472696,35.65032634,36.01958712,36.68384716,35.55850558,
Kiribati,KIR,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,19.62365591,18.50244617,20.74352298,26.93750247,26.21501706,26.48339856,44.34960737,35.37646049,26.75795986,27.89032908,33.73497491,28.08364544,18.60236543,28.33042269,30.75685315,30.34770551,30.24343003,29.53399,27.37006288,25.57754819,25.49653683,25.63375928,22.4923021,22.58383412,24.43052264,26.08310069,27.33692031,23.70311507,24.16870899,25.09474426,25.86312964,25.56400358,25.27983831,,,
St. Kitts and Nevis,KNA,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,18.93063584,15.86475943,15.47212742,15.94202899,11.13801453,14.35643564,11.62957645,11.8226601,9.060773481,10.75622358,10.63218391,9.736659737,7.74735532,6.455534103,6.707411746,6.96709161,6.816402708,5.78311365,5.342774094,5.176135861,5.540179358,4.165475713,3.302567061,1.75789954,1.955696221,2.025412926,2.087846868,2.103522314,1.97474998,1.434332357,1.332364333,1.492586035,1.444794938,1.633106999,1.774774317,1.549875129,
"Korea, Rep.",KOR,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,39.35964409,36.5282584,32.36792334,30.68471549,29.95047216,27.5212909,27.85205661,27.02728716,25.06685982,24.93389289,25.3888426,24.10611387,22.8251718,20.96002097,19.54466068,15.11142307,15.79167061,14.76295387,13.49627323,12.65069493,12.5106833,11.05382003,9.89616612,9.85164558,9.134556595,8.215501347,7.310108407,7.105611458,6.352665762,6.1667875,5.821741134,5.457582593,4.971705782,4.636583786,4.75889537,4.392899263,4.126427146,3.763589197,3.514052875,3.530029285,3.147437074,2.988785897,2.709264967,2.507685263,2.588004295,2.471120816,2.516950614,2.459145358,2.343935856
Kosovo,KSV,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,12,12,12,12,13,14,
Kuwait,KWT,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,0.400534045,0.468384075,0.573394495,0.525762355,0.505561173,0.282568441,0.231582005,0.259562842,0.292999195,0.154733808,0.252365926,0.268250126,0.190062445,0.234505075,0.172519669,0.180855182,0.343554057,0.458767301,0.300487876,0.429445093,0.610548318,0.769391946,0.466845156,0.483267523,0.641196133,0.616144106,0.277973039,0.255728134,0.29321051,0.421409229,0.419028839,0.394514975,0.394286645,0.446434214,0.42752287,0.355229041,0.445752733,0.516824849,0.461204177,,,,,,,,,,
Latin America & Caribbean (developing only),LAC,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,16.50013337,14.72065516,14.38317303,13.68915067,13.07982271,13.43606452,13.49060572,13.08204538,13.52781326,13.13067199,12.448534,12.4933647,13.14910072,11.74338271,10.97301627,10.3716483,10.23858618,9.524835013,10.32266874,10.80526715,10.96116365,11.1111659,10.46536314,9.90368052,9.136069696,9.014046091,8.738391102,8.16376855,7.192222303,7.938339693,6.58853399,6.498074298,6.294506663,6.233495152,5.929903036,5.468176174,5.699939618,6.164801932,6.437713819,6.143680938,5.597193074,5.380567632,5.467459066,5.451275523,5.472820577,5.430577835,5.380611503,5.262994192,5.17893128
Lao PDR,LAO,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.55222067,61.2282566,58.23068705,61.8095185,57.54010593,57.57631638,55.67544165,53.34752249,52.80481927,53.30301757,53.71351225,45.16643428,43.95812359,42.69267344,41.03005854,39.02911562,36.18082162,35.26320765,36.06026429,34.86810947,35.0416864,32.74641392,29.51537711,27.98082529,
Lebanon,LBN,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.108425503,7.597525238,6.891110654,7.484464902,6.910622043,7.165218925,7.110312801,6.682659356,6.666938509,6.580041992,4.330808538,3.960672199,4.816453189,5.349891817,4.836397786,4.434916165,4.287047478,4.125085564,6.118654699,7.177313576
Liberia,LBR,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,27.26209037,26.70391031,24.62451892,24.07589173,23.16471244,24.61752377,24.1014799,24.42500134,22.52377595,29.92056445,32.28125643,26.5966886,29.82255313,31.87008309,34.32142857,34.27732276,35.88411558,31.5614281,32.23957217,33.84838682,35.45335635,36.52958721,37.36419877,38.12705592,38.11037272,38.72567722,54.37044745,55.60344828,51.27516779,50.6234414,52.42057489,81.82492582,93.97741531,76.95167286,78.64293611,76.18831684,76.0738443,77.42441554,80.07458422,73.47646021,66.1194912,67.00822348,63.81879751,65.59786888,67.26161777,58.03571625,44.8,44.52063166,38.83940946,
Libya,LBY,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.204908544,4.335741028,2.991959356,2.339328254,1.986005185,2.082672812,1.865156382,,,,,
St. Lucia,LCA,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,15.18987342,14.38823454,13.14256997,13.92865491,14.97027519,14.8443115,15.22271122,18.09547244,13.24949575,16.18136032,13.34712512,14.52632047,13.12789452,13.38573214,10.87309023,9.816060613,10.18937607,8.906850985,6.814409366,8.249363902,7.260935666,6.008562258,4.99560686,5.681911449,4.939394138,4.704283634,3.697588912,3.846528425,3.354660683,4.487653519,4.229522394,3.355887458,3.152641416,3.600199226,
Latin America & Caribbean (all income levels),LCN,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,16.15338416,14.26212451,14.1301154,13.42022999,12.5780511,12.91039594,13.04117065,12.66359415,12.99584637,12.62156299,12.0134487,12.12930273,12.78841949,11.38980129,10.64692087,10.07130485,9.890426228,9.190872211,9.973336729,10.40999253,10.54931156,10.746836,10.17307286,9.648572187,8.903123263,8.77679923,8.57159607,8.039987012,7.104215575,7.788640763,6.541341824,6.323789683,6.135271484,6.080638658,5.789132575,5.357296868,5.527107974,5.981099808,6.234324526,5.951951774,5.424735787,5.199201995,5.26448366,5.253015418,5.263441653,5.216666073,5.180071531,5.165639638,5.130537079
Latin America and the Caribbean,LCR,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,36.58541612,37.74333081,37.35702972,37.12517292,36.51823026,35.40052806,35.21016971,35.18627701,36.13180827,36.1625884,35.61858233,36.64804258,35.48351663,35.47151573,33.61820557,34.11295867,33.6580746,34.27977664,33.79413133,32.83851719,30.48527987,30.13080791,29.25533745,28.37684426,26.91163326,25.98603264,25.43015312,25.54327994,25.72588422,26.11957419,25.600715,24.9420579,25.09474753,
Low income,LIC,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,37.67682051,38.29207433,37.88682474,38.09093191,37.84330964,38.66708398,37.84590821,38.07468178,37.72675769,37.36872613,37.52688434,38.12388988,37.68597447,37.57017079,36.98068082,37.25649904,36.6677098,36.89267247,35.70542666,35.42535455,33.23733569,32.40761881,31.13671596,30.41814183,29.09480074,28.55637195,28.36537528,27.71624422,28.08907452,27.980035,27.64835367,27.57350586,27.43554449,
Liechtenstein,LIE,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,31.65568579,32.41128749,30.61390599,31.82583826,30.48218998,28.20452222,28.30448063,29.6308137,31.15838584,28.87687446,28.30059839,27.09521597,26.34510957,27.29910857,33.16453432,30.35304144,29.01327123,30.68850275,30.46518122,26.94146337,27.55357764,27.70089021,26.3669874,28.2583123,28.66201522,27.68926889,27.09314239,26.96378283,26.33699633,25.62571825,26.31935695,26.75082066,25.8605322,24.6433458,23.76648176,23.01049482,22.43143746,21.87065291,21.10613153,20.66882471,19.89995192,20.05382111,14.27932253,13.23052037,12.54380414,11.81947682,11.33628023,11.68316433,13.37920077,12.6919713,12.81043321,12.1003076,10.99783679,10.75962633
Lower middle income,LMC,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,43.51314494,41.82041432,42.60709683,42.91197742,43.28936404,41.62054728,40.70988855,42.39328388,41.61265719,41.07385952,39.80767955,38.3911747,37.73653942,39.39390197,36.45848283,34.38859387,33.06000707,33.87951662,32.53494448,30.84223375,30.17217171,29.32710355,29.01266845,28.91685843,28.62062907,28.34537791,28.09974098,27.19423412,27.98058802,26.85928278,26.39502601,26.3175893,25.62888685,25.51381539,25.31101903,23.90145148,24.08860388,23.39489612,23.82562236,23.05934386,21.08486824,21.1279476,20.62547624,20.14958741,18.61366446,17.87607045,17.45005836,17.41451501,17.40979219,17.77228815,17.29417997,17.24758847,16.87254217,17.38920857
Low & middle income,LMY,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,30.36416263,34.55354482,35.72128012,36.06036486,35.07324925,31.0007475,30.25171853,31.0625458,30.99954237,29.34048114,27.95800455,27.16683572,26.3623075,26.90379447,26.44191904,25.29446015,24.94518517,24.09272822,23.05470248,23.10268923,22.6460847,22.9055631,22.87449255,22.83706266,22.62347459,21.50819883,21.09349984,20.68430932,20.31036382,19.57004364,19.93369661,18.90213343,17.78747179,16.75368662,16.90407738,16.25634901,16.16199471,15.3746629,15.22695149,14.39527613,13.19621507,13.0023538,12.84180118,12.50694753,12.13531705,11.26999718,10.77188996,10.60260178,10.56543265,10.63277676,10.4165312,10.56225354,10.40921317,10.10067353
Lesotho,LSO,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,93.08394872,94.21763636,94.84623022,89.65142038,88.38475802,83.10224599,57.92902842,48.56426115,48.88578556,45.76456011,47.9102027,30.38839563,46.92874737,56.90248087,45.62580339,41.45671047,34.60752673,43.72284014,37.90440539,38.83404548,24.61089817,26.81044962,24.80068319,25.76016313,27.25594203,24.57622992,23.55070714,25.43859881,26.97975782,24.94538733,24.74868304,17.70704716,18.5964791,17.49787958,18.25132343,17.96559756,18.58291564,17.4971507,17.62254349,18.04206213,11.90358702,12.84263182,10.08524632,9.939446805,9.615511285,9.011156914,8.261665873,7.946479917,8.307505554,7.996764618,9.945681645,8.925359254,7.831473417,
Lithuania,LTU,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.08018154,16.72301691,14.31887796,14.9516205,11.08281905,10.92710416,12.02282209,10.70960911,8.671555857,7.206686386,6.349457413,5.532900198,5.424610378,4.997775655,4.658943558,4.81515504,4.300785246,3.940478062,3.717042809,3.360269469,3.50621021,,,
Luxembourg,LUX,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.028311477,0.912662141,0.828551491,0.880279438,0.805605579,0.684463743,0.673385724,0.666929847,0.610168324,0.585817816,0.446039231,0.388114405,0.40043178,0.364493295,0.305946522,0.290328485,0.295451642,0.341604815,0.342824798
Latvia,LVA,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,11.84834123,13.79310345,15.73878318,18.63498719,20.80071572,21.62908422,20.27629234,18.02197802,21.71643349,19.93544712,21.89732514,23.14545389,17.6106767,11.77546964,9.466193863,9.075096752,7.422650637,5.114396887,3.996207768,3.937173879,4.604133844,4.504274595,4.602308863,4.129122561,4.420594416,3.965427056,3.507630367,3.580362536,3.04583012,3.295015211,4.137770783,,,
"Macao SAR, China",MAC,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
St. Martin (French part),MAF,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,18.48221221,12.91193565,15.44100839,15.28843146,14.95607486,16.44696651,19.27724431,15.7685588,17.73206719,17.71728194,18.26216256,20.71621213,16.10415978,15.38228415,19.08599764,15.08570995,19.59844282,15.79928398,20.22331123,17.46140701,14.94414646,16.55065514,16.53743832,17.29180164,16.31842176,14.67752281,16.89011252,13.73079735,14.63610659,16.38962761,15.37879019,15.47185619,14.58118725,
Mexico and Central America,MCA,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monaco,MCO,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.49641345,36.13818996,42.73504274,50.93273036,32.53618752,29.21449793,33.02171015,31.39659271,30.20600975,31.76186036,27.87354754,29.0293824,25.96192571,24.08240094,21.51933201,20.47193218,19.53082382,17.3782666,12.0098031,10.70820139,10.10546674,14.44815639,14.76127686,13.43021764,14.64530231
Madagascar,MDG,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,25.01687948,25.15580855,24.28238833,23.92077377,24.4302794,24.30771479,24.99351595,26.77856578,34.22234966,34.04305551,33.31761545,32.79653783,32.22944414,29.76746822,30.05120859,33.07584521,34.22740195,35.78422677,35.29011342,35.14432993,36.7881207,36.17469659,33.4861221,32.93550002,28.57762837,29.67744331,29.10189471,28.70655944,23.8141109,26.68614373,27.19903115,31.54900669,30.57605585,30.02559888,29.20998685,27.89273834,31.67835872,29.20142869,28.7998927,28.29332681,27.48351862,25.68786084,24.80647001,29.11048411,,,,
Maldives,MDV,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.46382002,10.73674271,9.851297502,9.54817464,9.195231491,8.760953161,7.088082902,6.857866167,5.979107138,6.131505938,7.832384122,6.431615856,5.644128416,5.658138759,4.314385253,4.319726772,4.093844985,4.200930118,
Middle East & North Africa (all income levels),MEA,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,6.795582258,6.581460884,6.186733567,6.686355319,6.245885737,7.215303549,7.690716404,7.677958487,7.47476885,8.037139965,9.013639397,10.33648124,10.92707471,10.78044216,10.80440262,10.17364058,10.01200101,9.934639884,9.361942172,9.427129042,9.529478491,9.415167611,8.747937464,9.967641611,9.155764673,8.163659578,8.323688496,7.979051921,7.814683785,7.631012381,6.94398044,6.878041986,6.501141885,,,,,,
Mexico,MEX,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,13.74193375,12.59673315,12.28835938,11.45043415,10.9484122,12.73343415,12.61159475,11.5212545,12.14554706,12.03830462,11.81404082,11.21007044,11.16101531,10.91314932,9.848518191,8.995623433,8.964725772,8.142580827,8.450746696,9.392467013,10.07199469,10.30092129,9.678874801,7.899508337,7.753825485,7.847876909,7.524527922,6.683986175,4.484756544,4.302502297,4.367662749,4.719838656,4.37469987,4.206365878,3.953796773,3.535313249,3.665469947,3.57639671,3.586141596,3.575193304,3.370190492,3.360616042,3.320060404,3.290992465,3.523470503,3.460273981,3.352192924,3.518791784,3.483754913
Marshall Islands,MHL,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,30.21985137,34.45281602,35.61997282,35.96232387,34.96992389,30.866028,30.09986337,30.90104325,30.8526423,29.17934192,27.78238392,26.98171685,26.15679079,26.7100927,26.22466292,25.04960961,24.68245071,23.81438572,22.78046964,22.83330188,22.29119352,22.5260846,22.50424245,22.45716249,22.24490949,21.08197238,20.67431479,20.2543653,19.87990244,19.13050394,19.4765592,18.40794056,17.27600275,16.20344686,16.37637565,15.70445883,15.62309842,14.80916321,14.68879568,13.84262468,12.67277955,12.49715099,12.35399906,12.02937665,11.68312188,10.83593641,10.33033602,10.17232831,10.11259436,10.18239683,9.998865506,10.14698215,10.00482456,9.906023344
"Macedonia, FYR",MKD,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.511907421,13.63873213,17.06034555,11.82088202,13.26364719,13.2125954,13.24514152,12.7756773,13.24111032,12.89501233,12.04489599,11.75895098,12.36596879,12.91342295,12.76379689,12.32481746,12.13445086,10.56182571,11.56563907,11.18899978,11.47559478,10.90848996,10.37170977,10.4057142
Mali,MLI,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,69.06075999,64.95682885,64.45978363,66.02326945,65.40418373,61.79271622,57.45007503,51.22670259,63.27756868,61.22686285,61.25712027,58.186503,61.42391114,48.31213763,45.69767522,44.08833787,41.44263899,44.16019015,40.29497986,42.4444383,45.19127572,44.98480005,47.7986407,45.51645641,45.1203679,46.14419707,44.45405055,46.44539665,49.53778194,51.84897817,44.5004988,46.46933791,46.51347091,41.56936179,37.79660066,35.03253796,38.79123094,36.36816387,36.57742402,36.91370176,36.54652259,39.67539262,38.86259131,40.55306148,39.32890656,42.2632238,
Malta,MLT,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,7.17880386,7.272574838,7.617195191,7.442646687,7.134537571,6.056452715,6.0600782,5.787665771,4.404067105,3.759212599,3.659566753,3.750189666,3.877268174,4.311026241,4.454057572,4.35152048,4.387319685,4.31194393,3.905769825,3.759993896,3.466784741,3.299991863,3.049869538,3.008192909,2.802076325,2.864315874,2.940964723,2.824916864,2.869168487,2.684812867,2.346099291,2.764588543,2.778892188,2.888263686,2.725880551,2.634428004,2.677284273,2.387441634,1.831565525,2.048431761,1.918756675,,,
Myanmar,MMR,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,35.09968992,34.39830544,37.69671116,39.81371776,38.56783126,38.00195089,38.29644402,37.81099176,38.61098218,45.63543886,47.07160079,46.62923412,44.9355113,44.20754767,45.85797767,46.54355362,47.41138149,47.67896254,47.59047283,48.1276946,48.19518188,50.20159761,55.30000555,57.36788343,57.00752227,57.25852204,58.82595727,60.50722008,63.00911938,62.96114783,59.98554725,60.08926993,58.92502874,59.05007902,59.9129351,57.23865363,57.06918358,54.52831916,50.62055699,48.35192565,,,,,,,,,
Middle East & North Africa (developing only),MNA,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,23.82545396,21.88420229,21.76252833,21.58318308,20.43116663,19.47317116,19.54737015,19.44909289,17.23927609,15.29773552,15.25016617,14.87568591,13.65420619,14.50363063,13.72822266,15.30377633,16.32404371,15.86184021,15.00353658,15.83804164,16.9584785,18.95551185,19.84698579,19.12714979,19.164915,18.00560442,17.79021569,17.51908122,15.96886851,15.58505706,15.9471383,15.78308411,14.34555096,16.36738229,14.91805881,13.34351171,13.52186028,12.53949316,12.5997713,11.65920805,10.56378274,10.67320407,10.20732592,,,,,,
Montenegro,MNE,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.45553221,11.94860675,12.1942253,11.60590957,10.87958827,10.45709624,10.16626168,9.108359273,9.307104279,9.982095386,9.256786294,9.491959826,8.802958248,10.1
Mongolia,MNG,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,16.742788,18.03641541,18.41536498,17.20092943,16.40070316,18.66952836,16.4175678,16.62937999,15.51500751,12.85691581,13.10414526,27.19231952,27.85179291,29.28567983,34.36384,40.98308157,34.72669845,35.09476751,34.7649789,30.87545764,26.35049338,21.49947726,20.76199594,22.60746796,22.058959,19.61759812,20.45809624,21.41278009,19.62670338,16.22147525,14.48455155,16.28434999,16.46515072
Northern Mariana Islands,MNP,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,37.08561074,35.1000006,33.80000051,37.59999819,30.16010956,47.48201411,41.14176242,44.14865697,42.87974496,47.37886808,37.11874182,39.14282593,34.51173973,38.26789423,33.25365244,34.79753003,35.22373565,34.85253411,30.84485773,28.56484314,24.00979565,22.50525149,27.82137609,27.25780294,26.70479231,26.35955765,27.08126801,26.95539188,28.52351614,28.8075111,30.30678327,30.82969412,30.32619502,29.25382466
Mauritania,MRT,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,47.53482179,43.36775445,43.01870933,43.84029862,34.95492508,32.20351586,31.7260612,32.16508355,31.47843902,27.81287449,29.27266655,28.03079624,27.86525112,38.59167441,35.61809993,29.59454245,28.47888862,29.2300156,30.83085734,28.44708172,30.38384769,31.88270572,33.11553685,33.79657104,28.57487308,22.51692409,26.63100453,32.31236107,32.69341233,31.91295836,29.61771695,37.51582317,37.46795156,38.0004307,36.94554456,37.42555442,36.23662907,33.378742,33.60203649,36.07324288,36.6765304,35.78586065,35.13362996,37.06887975,35.52540458,30.51723945,22.93542254,25.57429647,17.99043803,20.91633001,17.34604374,15.52561256,16.97102667,
Mauritius,MUS,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,23.90970354,20.87313263,18.87957733,19.86964135,13.13248422,15.22543522,16.21100978,14.65499987,15.29498419,16.23853653,16.19922277,15.35002486,13.85486612,13.08411817,12.85051624,11.70207518,11.62642012,10.64608244,9.937810565,10.37815282,10.18870875,9.426325417,9.257111144,6.098653426,6.965765276,7.31351658,6.288286798,6.281948603,6.449006474,6.037072189,5.034236616,4.3926869,3.995639923,3.791109433,3.559349514,3.595381924,3.467060448,3.26631378
